Author Handle,ID,Age,Like Count,Fetched On,Action,Text
welov3realbleeda,C5rRnJkxZfx,2w,0,"""2024-05-15 18:59:18""",Post,Rest in peace 🕊️🩸 #llbop💔 #wlrb #ʀᴇᴀʟʙʟᴇᴇᴅᴀ
welov3realbleeda,C5sP9eQO2FY,2w,0,"""2024-05-15 18:59:18""",Post,Take this switch from off me and then put this bx up on you 🩸💯#wlrb #realbleedamusic #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #weloverealbleedaedit #lldembleedas #freedembleedas🩸
welov3realbleeda,C5syXrWOXVP,2w,0,"""2024-05-15 18:59:18""",Post,🔥🔥🔥🩸#realbleedasnippet #realbleeda #wlrb #weloverealbleeda
welov3realbleeda,C5Sz6bnOey_,3w,0,"""2024-05-15 18:59:18""",Post,“Dat dead ahh boa” 😂😂😂 #realbleedas🩸 #realbleda #weloverealbleeda #realbleedasnippet #realbleedamusic
welov3realbleeda,C5TC7Fkr9SB,3w,0,"""2024-05-15 18:59:18""",Post,I be on sum creature Shi walk down and delete a bx 💯🤫#realbleedamusic #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleedasnippet #realbleedatypebeat #weloverealbleeda
welov3realbleeda,C5vILnMuF-D,2w,0,"""2024-05-15 18:59:18""",Post,Dats my dog nigga fck it that’s my beethoven bust his fuckin head leave his face open 💯🩸 #wlrb #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #weloverealbleeda #realbleedamusic
welov3realbleeda,C5x4y_MuNVm,2w,0,"""2024-05-15 18:59:18""",Post,You can ride fa the other side do it if u want to take this switch frm off me then put this bx up on 🫵🏾 #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleeda #wlrb🩸 #weloverealbleeda
welov3realbleeda,C5XMvGQMIPz,3w,0,"""2024-05-15 18:59:18""",Post,😂😂😂#realbleedas🩸 #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #weloverealbleeda #wlrb #lltruebleeda❤️💯 #15141819💔
welov3realbleeda,C5yA6k_LrxX,2w,0,"""2024-05-15 18:59:18""",Post,Real💯#ll23🕊 #wlrb🩸#ʀᴇᴀʟʙʟᴇᴇᴅᴀ #jaydayoungan #15141819💔 #forever23💙
welov3realbleeda,C5YEU5KuuBr,3w,0,"""2024-05-15 18:59:18""",Post,#ʀᴇᴀʟʙʟᴇᴇᴅᴀ #ЯB #OK #Weloverealbleeda #wlrb🩸 #15141819💔
welov3realbleeda,C5YhKomLWMv,3w,0,"""2024-05-15 18:59:18""",Post,He gon dead once we run out with that fye me and co co 🩸#realbleeda🩸⚰️ #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleeda🅱️ #realbleedasnippet #wlrb🩸 #weloverealbleeda
welov3realbleeda,C5YhKomLWMv-comment-2,2w,0,"""2024-05-15 18:59:18""",comment,@paidbygod no
welov3realbleeda,C5yl3kWr_R1,2w,0,"""2024-05-15 18:59:18""",Post,#wlrb🩸 #weloverealbleeda #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleeda🌪️
welov3realbleeda,C5ZAg7Fxgur,3w,0,"""2024-05-15 18:59:18""",Post,Out Na on @realbleeda_ channel 🔥🔥 #realbleedamusic #realbleeda #wlrb🩸 #realbleedatypebeat #weloverealbleeda
welov3realbleeda,C5ZOmYjxPZ3,3w,0,"""2024-05-15 18:59:18""",Post,Life flashed before my 👀still remember my mama face before she left my side😢🩸#ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleedamusic #wlrb🩸 #weloverealbleeda #15141819💔
welov3realbleeda,C6FrUDcMqh_,1w,0,"""2024-05-15 18:59:18""",Post,Out on bail coming soon (5-1-24 )🩸🔥#ЯB #wlrb🩸 #realbleeda #weloverealbleeda #15141819🩸
welov3realbleeda,C6GbLUJuW2w,1w,0,"""2024-05-15 18:59:18""",Post,Out now link in bio #wlrb🩸 #weloverealbleeda2 #ʀᴇᴀʟʙʟᴇᴇᴅᴀ
welov3realbleeda,C6GdS8NOBEM,1w,0,"""2024-05-15 18:59:18""",Post,If you feel like he a rat if you feel they tryna jack treat the bx like a MacBook leave that 🐱 nigga flat 🩸#ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleeda #wlrb #weloverealbleeda #604gsbleedas🀄️ #free40 #freemeezy #freeteeno
welov3realbleeda,C6GOSAxO8um,1w,0,"""2024-05-15 18:59:18""",Post,Same one that you love they a cross you 💔 #lltruebleeda #wlrb🩸 #weloverealbleedaedit #15141819💔 #ʀᴇᴀʟʙʟᴇᴇᴅᴀ
welov3realbleeda,C6JrsQCL_Iu,6d,0,"""2024-05-15 18:59:18""",Post,#realbleedaunreleased #realbleedasnippet #realbleeda #wlrb🩸 #weloverealbleeda
welov3realbleeda,C6K0KdbMFwf,5d,0,"""2024-05-15 18:59:18""",Post,Get in the way and watch you d!e fck how a 🥷🏾 feel #realbleedaunreleased #wlrb🩸 #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleeda #15141819💔
welov3realbleeda,C6KIli3xvT_,5d,0,"""2024-05-15 18:59:18""",Post,Coulduh Ca$hed Out On Chanel But I Fla$he’d Out & Got C&D Yk I’m Missin Cliff&Dee🙇🏿‍♂️ #ЯB #wlrb🩸 #ʀᴇᴀʟʙʟᴇᴇᴅᴀ
welov3realbleeda,C6M-xDmso2C,4d,0,"""2024-05-15 18:59:18""",Post,What you say bleeda bx ? 🧏🏾‍♂️🩸 #realbleedasnippet #wlrb #realbleedamusic #realbleeda
welov3realbleeda,C6Pp4J_M0NM,3d,0,"""2024-05-15 18:59:18""",Post,its Gon Be Okay 🩸🔥 #realbleeda #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #wlrb #realbleeda🌪️ #weloverealbleeda #llbleedaandclif❤️‍🩹
welov3realbleeda,C6QlzY0uqDE,3d,0,"""2024-05-15 18:59:18""",Post,Full live on my yt channel link in bio #wlrb🩸 #realbleeda #weloverealbleeda2
welov3realbleeda,C6RQJR3LToN,3d,0,"""2024-05-15 18:59:18""",Post,How you wan do it Whatchu wan do ? 🧏🏾‍♂️ #wlrb #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleeda🩸 #realbleedasnippet
welov3realbleeda,C6Us-PbM2fA,1d,0,"""2024-05-15 18:59:18""",Post,🩸🩸🔥 #wlrb #realbleeda #weloverealbleeda #15141819💔
welov3realbleeda,C6V9h29L_Uz,1d,0,"""2024-05-15 18:59:18""",Post,dae you promoting violence tell me what I ain’t know #realbleeda🩸 #wlrb #15141819💔
welov3realbleeda,C6WBPGgrcTH,1d,0,"""2024-05-15 18:59:18""",Post,"Whole lotta wayyyy shii #llbleeda💔 #15141819💔
#wlrb #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #truebleeda"
welov3realbleeda,C6WfYuELLsE,1d,0,"""2024-05-15 18:59:18""",Post,H🅱️D @iam40glockcyou free u #4gs💜 #realbleeda #wlrb #15141819💔 #llbleedaandclif❤️‍🩹
welov3realbleeda,C6XV9kaslTy,18h,0,"""2024-05-15 18:59:18""",Post,It’s gon be okay out out now #realbleeda #wlrb #15141819💔 #realbleedamusic
welov3realbleeda,C6XV9kaslTy-comment-2,17h,1,"""2024-05-15 18:59:18""",comment,@heyyy30_ don’t worry the album drops in 2 days
welov3realbleeda,C6YtB1ArPMd,5h,0,"""2024-05-15 18:59:18""",Post,DAE hit 50k subscribers 🩸🩸🩸🐐🐐🐐 #wlrb #realbleedamusic #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #15141819💔
welov3realbleeda,C6YyySNLeG5,4h,0,"""2024-05-15 18:59:18""",Post,Big Ahh Flawless Diamonds Shining Dem Bxs chunkiee 💎🩸 #wlrb #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #weloverealbleeda #ʀᴇᴀʟʙʟᴇᴇᴅᴀ🩸 #15141819💔
welov3realbleeda,C20rC84RjWy,12w,0,"""2024-05-15 18:59:18""",Reel,🩸🩸🔥 #ЯB #bleedagang #llbleeda #llcliff💔 #1514 #weloverealbleeda
welov3realbleeda,C22Qh7Hrny_,12w,0,"""2024-05-15 18:59:18""",Reel,Realbleeda- “Bae” music video Out Now link bio #weloverealbleeda2 #ЯB #realbleeda #15141819💔
welov3realbleeda,C27QzzpOIS9,12w,0,"""2024-05-15 18:59:18""",Reel,(FreeJoker LLWeb LLBleeda 💜🩸) #weloverealbleeda2 #tmhjoker #54dondada #webthablock🕸️ #truebleeda #ЯB #OK
welov3realbleeda,C27QzzpOIS9-comment-3,12w,0,"""2024-05-15 18:59:18""",comment,@bms._3 come get a kill
welov3realbleeda,C2B_kVZsD3F-comment-3,15w,1,"""2024-05-15 18:59:18""",comment,“🛑 acting crazy bx yk actually what he dead fa”
welov3realbleeda,C2DRY7wxj2A,15w,0,"""2024-05-15 18:59:18""",Reel,“I Went Got My Memories Out The Puddle I Love Ya Like Ya kin Of Me like No Other 💯” #realbleeda #weloverealbleedaedit #15141819 #memoryoutthepuddle #bleedagang
welov3realbleeda,C2E5_z7u_iD,15w,0,"""2024-05-15 18:59:18""",Reel,“Drop uhlotta shells and leave shxt bloody 🩸 if we catch a slime🐍🤐” #weloverealbleedaedit #welov3realbleeda #realbleeda #weloverealbleeda2 #15141819💔 (follow my bck up)
welov3realbleeda,C2eCAj8MukN,13w,0,"""2024-05-15 18:59:18""",Reel,Dropping this @ 12
welov3realbleeda,C2ersxMOHff,13w,0,"""2024-05-15 18:59:18""",Reel,💔🕊️
welov3realbleeda,C2eWB4iuYXE,13w,0,"""2024-05-15 18:59:18""",Reel,Happy 🩸 day #foreverbleeding #truebleeda #lldee #1819 #weloverealbleedaedit
welov3realbleeda,C2ff1g1xI4s,13w,0,"""2024-05-15 18:59:18""",Reel,“And I’m the type of nigga tha slap a nigga big homie “😂 #weloverealbleeda #foreverdee💔🕊️ #llbleeda #llcliff💔 #15141819💔
welov3realbleeda,C2GfXyHRX0r,15w,0,"""2024-05-15 18:59:18""",Reel,“Been Ballin on dese Bx’s ain’t talking no love & basketball 🏀 “#realbleeda #15141819💔 #weloverealbleeda
welov3realbleeda,C2gQEVUMRIc,13w,0,"""2024-05-15 18:59:18""",Reel,Tha sickest 🩸#llbleeda #15141819 #weloverealbleeda #llcliff💔 #llmone #llree
welov3realbleeda,C2h1TFdrQy7,13w,0,"""2024-05-15 18:59:18""",Reel,Freedembleedaz🩸 #lldembleedaz #realbleeda #weloverealbleeda #15141819
welov3realbleeda,C2h1TFdrQy7-comment-2,13w,1,"""2024-05-15 18:59:18""",comment,@pb4l__walkdown step 4 free
welov3realbleeda,C2JaDSHN1_P,15w,0,"""2024-05-15 18:59:18""",Reel,Dropping this tonight 🩸🔥#weloverealbleeda2 #realbleedaunreleased #15141819
welov3realbleeda,C2ji-DUOmpi,13w,0,"""2024-05-15 18:59:18""",Reel,Dae just waiting fa the blunt 😂😂 #realbleeda🩸 #weloverealbleeda #llbleeda #15141819
welov3realbleeda,C2JLfPpxgdw,15w,0,"""2024-05-15 18:59:18""",Reel,“We Been Every Block With A Fully Choppas Come Fa Tha Pick Shit Out🩸🀄️” #realbleeda 15141819💔 #weloverealbleedaedit #realbleedasnippet
welov3realbleeda,C2JLfPpxgdw-comment-2,15w,0,"""2024-05-15 18:59:18""",comment,@jeezyy187 I don’t have it but I got others songs
welov3realbleeda,C2JLfPpxgdw-comment-6,15w,0,"""2024-05-15 18:59:18""",comment,“I come through just like a 🚂 get in tha way and get fucked over” 🀄️🩸
welov3realbleeda,C2KIKZKOuXn,15w,0,"""2024-05-15 18:59:18""",Reel,“My big bro just copped another Drac Yeah that’s some bad news 🩸🤫” #llbleeda #foveverbleedin #1819 #truebleeda #forever18🕊
welov3realbleeda,C2kt_yGRqbO,13w,0,"""2024-05-15 18:59:18""",Reel,@_223teeno & @rugerrudy 🔥🩸 just dropped on glock channel #bleedabiz #15141819💔 #weloverealbleeda
welov3realbleeda,C2ldkUos07Z,13w,0,"""2024-05-15 18:59:18""",Reel,Oh yeah y’all bxs flashed
welov3realbleeda,C2ldkUos07Z-comment-2,13w,0,"""2024-05-15 18:59:18""",comment,@23jayv it’s finna be on my channel in a min
welov3realbleeda,C2LJZlLxUnO,14w,0,"""2024-05-15 18:59:18""",Reel,Pull throw bullets like a quarterback 🩸#realbleeda #weloverealbleeda #15141819💔
welov3realbleeda,C2M2FQXudIE,14w,0,"""2024-05-15 18:59:18""",Reel,Get At Us We Get At You Hit At Us We Hit At 🫵🏾#forever23💔 #ll23 #bleedagang🩸 #realbleeda🩸#jaydayoungan #weloverealbleedaedit #23xR🅱️
welov3realbleeda,C2Mtgmku7wA,14w,0,"""2024-05-15 18:59:18""",Reel,He really came a long way 🔥⭐️#realbleeda #weloverealbleededit #15141819💔
welov3realbleeda,C2mTyTUOPQq,13w,0,"""2024-05-15 18:59:18""",Reel,@1mercybeatz & @realbleeda_ needa hurry up and drop this 🤦🏾
welov3realbleeda,C2MvZeUufIR,14w,0,"""2024-05-15 18:59:18""",Reel,Payback out now link in my bio #weloverealbleeda #realbleeda #15141819 #llweb
welov3realbleeda,C2Ni5oVOzba,14w,0,"""2024-05-15 18:59:18""",Reel,“No one love me no more fxkin pain ❤️‍🩹” #realbleeda #weloverealbleedaedit #15141819💔
welov3realbleeda,C2OCclEOMdF,14w,0,"""2024-05-15 18:59:18""",Reel,“ion fw nigga make em move around cause they be hoes”🀄️🩸#babytoke #NTB #weloverealbleedaedit #realbleeda #15141819💔
welov3realbleeda,C2Q2C1PMQLF,8w,0,"""2024-05-15 18:59:18""",Reel,BrOke AhH Op’s 😂#realbleeda #weloverealbleeda #llbleeda💔 #llcliff #1514 #llweb🕸️
welov3realbleeda,C2QiGg3x25S,14w,0,"""2024-05-15 18:59:18""",Reel,“Murda fa my brudda I can say that I did tht🩸” #realbleeda #ЯB #weloverealbleedaedit #weloverealbleda2#15141819💔
welov3realbleeda,C2rn755OK93,13w,0,"""2024-05-15 18:59:18""",Reel,Df is he doing 😂 #realbleeda #weloverealbleeda
welov3realbleeda,C2rqsYuuzyG,13w,0,"""2024-05-15 18:59:18""",Reel,“She gon tell me and my 🩸 where u stay” #weloverealbleedaedit #realbleeda #15141819💔
welov3realbleeda,C2TL62GuIkd-comment-2,14w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
welov3realbleeda,C2U54euLZBW,14w,0,"""2024-05-15 18:59:18""",Reel,“Evil in my Spirit I See Demons in my Dreams 💤” #Lirye #weloverealbleedaedit #liryedit #26k
welov3realbleeda,C2UbrWou53e,14w,0,"""2024-05-15 18:59:18""",Reel,😂😂#realbleeda #weloverealbleeda #15141819💔 #llhk
welov3realbleeda,C2uG1A3OL-I,13w,0,"""2024-05-15 18:59:18""",Reel,🩸🩸🔥🔥#realbleeda #weloverealbleeda #15141819💔
welov3realbleeda,C2UTh5muVVa,14w,0,"""2024-05-15 18:59:18""",Reel,"""YK Shit Ain't Been The Same I Been Missing Cliff & Dee""🩸🕊#1819 #llcliff #lldee #llhk #weloverealbleedaedit"
welov3realbleeda,C2VMqgpR0qL,14w,0,"""2024-05-15 18:59:18""",Reel,When Dae played all black snippet #weloverealbleeda #realbleeda
welov3realbleeda,C2VWIihxkYE-comment-1,14w,1,"""2024-05-15 18:59:18""",comment,🔥
welov3realbleeda,C2w5hBWrhhM,12w,0,"""2024-05-15 18:59:18""",Reel,#oldedit #realbleeda #weloverealbleedaedit
welov3realbleeda,C2w5hBWrhhM-comment-4,12w,1,"""2024-05-15 18:59:18""",comment,@inthenameofgee_ CapCut 😂
welov3realbleeda,C30fn4aRNyr,9w,0,"""2024-05-15 18:59:18""",Reel,#weloverealbleeda #realbleeda #15141819.
welov3realbleeda,C3B3JJ4shHa,8w,0,"""2024-05-15 18:59:18""",Reel,Don’t nun feel like it use to 😔💔#llbleeda💔 #llcliff #llweb🕸️
welov3realbleeda,C3DZ2HtLZQE,11w,0,"""2024-05-15 18:59:18""",Reel,Hop in designer on my Mama I done spent a 🚘 on dat “ #ЯB #weloverealbleeda #15141819💔
welov3realbleeda,C3EOq0SsSZO,8w,0,"""2024-05-15 18:59:18""",Reel,Leave em leaking like a Dixie Cup all u gon see is 🩸hmm #realbleeda #weloverealbleedaedit
welov3realbleeda,C3fVIarujyE,10w,0,"""2024-05-15 18:59:18""",Reel,“Flex a nigga bad then they say I did it bad 💯😂” #яb #realbleeda #weloverealbleeda
welov3realbleeda,C3hdlyMJJRO,10w,0,"""2024-05-15 18:59:18""",Reel,out now link in bio #weloverealbleeda2 #cobleeda #15141819
welov3realbleeda,C3oVg4yslz0,9w,0,"""2024-05-15 18:59:18""",Reel,Dats how my opp be 🏃🏽‍♂️from my 🔫 #weloverealbleeda #яb #realbleeda #15141819💔
welov3realbleeda,C3PDE80M1HR,8w,0,"""2024-05-15 18:59:18""",Reel,It’s a murda scene li one got 👏🏾🩸#ʀᴇᴀʟʙʟᴇᴇᴅᴀ #weloverealbleeda #llbleedaandclif❤️‍🩹
welov3realbleeda,C3SF_ATOOsT,11w,0,"""2024-05-15 18:59:18""",Reel,Criminal mind out now link in bio #weloverealbleeda2
welov3realbleeda,C3Sn8XIM4Tr,11w,0,"""2024-05-15 18:59:18""",Reel,“I can’t put my trust you so I put my trust in this glizzy💯”#weloverealbleedaedit #lirye #realbleeda #15141819💔
welov3realbleeda,C3ZhsvasdZ-,10w,0,"""2024-05-15 18:59:18""",Reel,"my name is ""DaViD""🤣🤣 #realbleeda #weloverealbleeda"
welov3realbleeda,C3_T1eWRYXE,8w,0,"""2024-05-15 18:59:18""",Reel,We ain’t squashing shi bx gon leave u on ya 💩list #weloverealbleeda #realbleeda #15141819💔
welov3realbleeda,C41QEC8xv9D,5w,0,"""2024-05-15 18:59:18""",Reel,38 so fuckin loud you might wan hold ya earrr 🩸#realbleeda #realbleedasnippet #realbleedaunreleased #weloverealbleedaedit
welov3realbleeda,C41QEC8xv9D-comment-2,4w,1,"""2024-05-15 18:59:18""",comment,@lonndyxnn it’s unreleased
welov3realbleeda,C43FeVsLSf5,5w,0,"""2024-05-15 18:59:18""",Reel,Bleeda vlog otw 😂😂#realbleeda #weloverealbleeda #OK #15141819💔
welov3realbleeda,C43zCCsx704,5w,0,"""2024-05-15 18:59:18""",Reel,Fell in love with Clutchin Dracs the same size a baby 🦌” #weloverealbleedaedit #realbleeda #OK #15141819
welov3realbleeda,C45cDMYLX0H,5w,0,"""2024-05-15 18:59:18""",Reel,He was smashing df outta them Doritos 😂😂#weloverealbleeda #realbleeda #15141819 #OK #llbleeda🩸
welov3realbleeda,C48w8qsxI6P,5w,0,"""2024-05-15 18:59:18""",Reel,They show me love and get lost they know we making niggas bleed🩸#realbleeda🌪️ #realbleeda #realbleedamusic #welov3realbleedaedit
welov3realbleeda,C48XsGKr7xu,5w,0,"""2024-05-15 18:59:18""",Reel,He must don’t want his mfn life he talkin bout playing with me 🩸#realbleedasnippet #realbleedamusic #realbleedaunreleased #ЯB #weloverealbleedaedit
welov3realbleeda,C48XsGKr7xu-comment-3,4w,1,"""2024-05-15 18:59:18""",comment,@hk60dstaa_ no
welov3realbleeda,C4Am3-OOIoS,8w,0,"""2024-05-15 18:59:18""",Reel,🤣🤣🤣#weloverealbleeda #realbleeda#1514
welov3realbleeda,C4C6dbbOG4e,8w,0,"""2024-05-15 18:59:18""",Reel,“Who? That’s is bending on they block yea that’s dae that’s me🩸🩸🔥” #realbleeda #weloverealbleeda #15141819💔
welov3realbleeda,C4c8PNqLbxC,6w,0,"""2024-05-15 18:59:18""",Reel,Yo 👄 yo style yo smell yo eyes is the reason why I fwu “#realbleeda #weloverealbleedaedit #15141819💔 #llbleeda
welov3realbleeda,C4CDLzyM5r2,8w,0,"""2024-05-15 18:59:18""",Reel,“Don’t show no sympathy to them bx’s when I up it and I blam” 💥🩸#realbleeda #weloverealbleeda #15141819💔
welov3realbleeda,C4DqHPJrzga,8w,0,"""2024-05-15 18:59:18""",Reel,Bleeda once said 😂#llbleeda #weloverealbleedaedit #freemeezy #freeglock #freeteeno
welov3realbleeda,C4DqHPJrzga-comment-2,7w,0,"""2024-05-15 18:59:18""",comment,@funny.youngan imma remake it
welov3realbleeda,C4E4t4jss6t,8w,0,"""2024-05-15 18:59:18""",Reel,New live video out now
welov3realbleeda,C4fCWojO34j,6w,0,"""2024-05-15 18:59:18""",Reel,Uhlotta pain still here and it wont never go 💔😔#realbleeda #weloverealbleedaedit #realbleedamusic
welov3realbleeda,C4fk6OML57d,6w,0,"""2024-05-15 18:59:18""",Reel,He speak hot shxt and his caption truth be told them niggas bx’s 🩸” #truebleeda #llbleeda🩸 #1819 #truebleedaedits
welov3realbleeda,C4hdtLCsGGv,6w,0,"""2024-05-15 18:59:18""",Reel,#realbleeda #weloverealbleeda #15141819💔
welov3realbleeda,C4IaNG6JquG,8w,0,"""2024-05-15 18:59:18""",Reel,out now link in bio #weloverealbleeda2 #realbleeda #15141819 #freestacksosama⛓
welov3realbleeda,C4ibbsnLGJt,6w,0,"""2024-05-15 18:59:18""",Reel,I know reason why they mad cause the not us 🩸#realbleeda #weloverealbleedaedit #realbleedasnippet #realbleedaunreleased
welov3realbleeda,C4jlzJ2snUr,6w,0,"""2024-05-15 18:59:18""",Reel,Toilet bowl nigga had to flush him left em 💩 couldnt keep that cutta nigga “ #realbleeda #weloverealbleeda #15141819💔 #freehotboydue
welov3realbleeda,C4jwYJTsEOz,6w,0,"""2024-05-15 18:59:18""",Reel,#realbleeda #realbleedaunreleased #15141819💔 #weloverealbleeda
welov3realbleeda,C4JYgdJxtkQ,7w,0,"""2024-05-15 18:59:18""",Reel,@realbleeda_ said dm rn if yall want a features #weloverealbleeda #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #15141819💔
welov3realbleeda,C4KbO_Cu76m,7w,0,"""2024-05-15 18:59:18""",Reel,"Thought he was gangsta gangsta til that lead him all in his 👄"" #realbleeda #weloverealbleedaedit #15141819🩸 #tbg4life"
welov3realbleeda,C4KD498MtD0,7w,0,"""2024-05-15 18:59:18""",Reel,Free teeno free meezy free Glock 🩸🔥 #weloverealbleeda #realbleeda
welov3realbleeda,C4l3Mk0xg5e,6w,0,"""2024-05-15 18:59:18""",Reel,I be running to yo luv ❤️ #realbleeda #realbleedasnippet #15141819💔
welov3realbleeda,C4NmGwSrFZu,7w,0,"""2024-05-15 18:59:18""",Reel,Nigga shut down ya ride I’m the 1 I’m not the 2 💯 #realbleeda #weloverealbleeda #15141819💔
welov3realbleeda,C4nPmROuSWn,6w,0,"""2024-05-15 18:59:18""",Reel,🔥🔥🔥🩸#realbleedasnippet #realbleedaunreleased #realbleeda #15141819💔
welov3realbleeda,C4plToNuOe0,6w,0,"""2024-05-15 18:59:18""",Reel,#realbleedasnippet #realbleedaunreleased #weloverealbleeda #realbleeda
welov3realbleeda,C4RtFK1sqsH,7w,0,"""2024-05-15 18:59:18""",Reel,Out now link in bio #freelitrench🩸 #weloverealbleeda2
welov3realbleeda,C4TMA2CrUyZ,7w,0,"""2024-05-15 18:59:18""",Reel,“I need a bad bx 🖕🏾 a instagram model” #realbleeda #weloverealbleeda #15141819💔
welov3realbleeda,C4tYYjfRZus,5w,0,"""2024-05-15 18:59:18""",Reel,That boa thought he was blowing up we stopped his buzzing 🩸#realbleeda #realbleedaunreleased #realbleedasnippet #weloverealbleeda #15141819💔 #OK
welov3realbleeda,C4xRulruHCA,5w,0,"""2024-05-15 18:59:18""",Reel,If I make it home in 🩸 hold my hand would you judge me? #ЯB #OK #UNITY #realbleeda #wlrb🩸 #realbleedasnippet #realbleedaunreleased #weloverealbleedaedit
welov3realbleeda,C4YHYursYSu,7w,0,"""2024-05-15 18:59:18""",Reel,#weloverealbleeda #realbleeda
welov3realbleeda,C50wYj5LoYW,2w,0,"""2024-05-15 18:59:18""",Reel,Out now link in bio
welov3realbleeda,C51W0CCR6gx,1w,0,"""2024-05-15 18:59:18""",Reel,Criminal minds music video otw 🔥🩸#wlrb #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleeda #realbleedamusic
welov3realbleeda,C55s_Z9LOuQ,1w,0,"""2024-05-15 18:59:18""",Reel,😂😂😂 #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleeda #wlrb🩸 #weloverealbleeda #15141819💔
welov3realbleeda,C56ZONvRyyR,1w,0,"""2024-05-15 18:59:18""",Reel,Y’all fw this 🔥🐐#ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleeda #wlrb🩸 #ЯB #realbleedamusic
welov3realbleeda,C5av15Judre,3w,0,"""2024-05-15 18:59:18""",Reel,Thanks 🩸#wlrb #weloverealbleeda #ʀᴇᴀʟʙʟᴇᴇᴅᴀ
welov3realbleeda,C5bRWugLaqa,3w,0,"""2024-05-15 18:59:18""",Reel,LL @jaydayoungan 🕊️🩸#weloverealbleedaedit
welov3realbleeda,C5dPJ-WOUrJ,3w,0,"""2024-05-15 18:59:18""",Reel,@realbleeda_ I’m not trying to get paid Lmaoo #wlrb
welov3realbleeda,C5dYaiNOGLL,3w,0,"""2024-05-15 18:59:18""",Reel,Don’t put another fuxkin body on the same gun in a hottie with my bleedas on yo side finna stain one🩸🤫#wlrb #ʀᴇᴀʟʙʟᴇᴇᴅᴀ🩸 #realbleedamusic #realbleeda🅱️ #llbleeda💔 #riptobleedamom
welov3realbleeda,C5E2w4XLMKA,4w,0,"""2024-05-15 18:59:18""",Reel,#realbleedasnippet #realbleeda #unreleasedrealbleeda #realbleedamusic #weloverealbleeda
welov3realbleeda,C5e56hiMmOe,3w,0,"""2024-05-15 18:59:18""",Reel,We family we all one 😂 #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #wlrb #realbleedas🩸 #weloverealbleeda #15141819💔
welov3realbleeda,C5E_aVuMpuV,4w,0,"""2024-05-15 18:59:18""",Reel,Out now link in bio #weloverealbleeda2
welov3realbleeda,C5gL9TiLdew,3w,0,"""2024-05-15 18:59:18""",Reel,Real soul survivor get on the stand right now my right hand and lie to you honor 💯🩸#realbleedamusic #wlrb #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #truebleeda #llbleeda💔
welov3realbleeda,C5i307zLkO8,2w,0,"""2024-05-15 18:59:18""",Reel,Watch the whole video 😂😂#realbleeda #wlrb🩸 #weloverealbleeda #realbleedamusic #🚫🦅
welov3realbleeda,C5IcqbAuMy5,4w,0,"""2024-05-15 18:59:18""",Reel,Who u want all of em you on his car follow em til we pull and Handle bizness and kill all of em “💯🩸#weloverealbleedaedit #realbleedasnippet #realbleedamusic
welov3realbleeda,C5IcQrvOedM,4w,0,"""2024-05-15 18:59:18""",Reel,#realbleeda🌪️ #realbleeda #weloverealbleeda
welov3realbleeda,C5IcQrvOedM-comment-8,4w,0,"""2024-05-15 18:59:18""",comment,@official_mellofrmtht8 didn’t even get shot 😂
welov3realbleeda,C5Iv_voO18C,4w,0,"""2024-05-15 18:59:18""",Reel,Gon murk 5 of yo potnas you come this way and try totake one💯#realbleeda🌪️ #realbleeda #realbleedamusic #realbleedatypebeat #realbleeda🌪️ #weloverealbleeda #wlrb
welov3realbleeda,C5Jv9XKRN4e,4w,0,"""2024-05-15 18:59:18""",Reel,#realbleeda #weloverealbleeda #realbleedatypebeat #15141819💔
welov3realbleeda,C5K8IRDuKFU,4w,0,"""2024-05-15 18:59:18""",Reel,Spam “🩸” in the comments fa bleeda #realbleeda🎶🎶 #realbleeda🌪️ #realbleeda🅱️ #realbleedaunreleased #ʀᴇᴀʟʙʟᴇᴇᴅᴀ
welov3realbleeda,C5kFsVMMT0Z,2w,0,"""2024-05-15 18:59:18""",Reel,Out now link in bio #weloverealbleeda2 #wlrb🩸 #realbleedamusic #unreleasedrealbleeda
welov3realbleeda,C5KJzkQss04,4w,0,"""2024-05-15 18:59:18""",Reel,😂😂#realbleeda #weloverealbleeda
